Species	RNAdensity	5UTRdensity	CDSdensity	3UTRdensity
KIIX	18.141393066600966	37.45496089976621	14.690580719270502	11.050828284695458
KJAA	56.36574834883449	146.0839811316361	48.42703653904321	21.206268873344715
KJYC	11.538719171202274	27.065776603590876	5.848934838496815	23.98422847628512
KJZG	45.906843124926915	134.8983870816597	23.433897317642455	36.07718635592184
KKDQ	34.37558799299898	136.43416164572636	24.158874249669562	14.536356674015142
KLGF	30.999160588845708	68.99444457728573	26.356631990886523	12.57651818432145
KNMB	17.97286702816173	44.459356135468695	18.695907705494392	3.1927985061351905
KOFB	96.47247475718116	281.970997558618	84.23323502634662	31.7283387586656
KPTE	37.979333964444066	103.29587369750907	32.932170894909255	22.762653639354678
KPUM	47.495792863671696	142.34875444839858	36.393114307998324	32.833816329194974
KRJP	67.59468249111599	210.8802555148101	64.33805667748842	16.035292736059553
KRUQ	25.376673715560315	49.588644437186645	13.270413877668016	24.61981373212369
KTAR	29.413532833643085	93.99628349279101	19.33732653105073	28.699041851906827
KTWL	41.51927656883631	180.9382014169672	25.68024672934388	19.897480122669226
KUXM	12.308179695142442	19.67204288643399	3.032714606035209	42.812437603640234
KVAY	18.565372803278745	45.933025342829026	18.682286216535083	4.024274423321475
KVFU	53.13204301007255	172.38090203478416	37.33070646173999	48.62577103585588
KWGC	39.22806854859487	150.76031166268066	28.251930012416864	18.45680053999325
KXSK	81.46843395705834	280.60213917866105	71.6175546999645	13.785635272972216
KYAD	42.379067546328656	115.33688632610392	38.653638919105155	6.92910039489573
KYNE	146.48888180859294	543.8667968359636	127.87060823373912	18.843075539870938
KZED	25.887156971242742	38.598251850084395	31.22540584058593	9.39197730341722
LAPO	8.877461363769632	21.00764941034154	7.899112810795137	8.959679649640687
LDEL	128.1294713800358	417.69961430594054	96.96231245630977	41.081290128299734
LDME	64.74288698696202	236.94780156463236	57.65838826300485	31.29420306182483
LELS	82.03735190182422	219.3978790243978	65.64665450220276	25.13823005106203
LEMW	78.47189734781584	194.09670129993967	71.51245962274116	17.825626273669748
LFOG	36.977525987115655	152.14427289666813	26.673399472883318	15.972765370192796
LGDQ	25.984583336435904	47.383399818166204	17.497045968913365	37.84830656784244
LGOW	30.55273020114292	52.84954132858209	20.420643064970204	26.806152187294337
LHLE	50.6992099392723	131.57241210676327	35.646039915926266	31.950028495691
LJQF	12.8317973325121	14.611623059089403	13.908782107508445	5.8128865050518135
LKKX	92.56205549611803	295.9196458534417	64.10576919794596	77.80078632900255
LLQV	91.05540764071081	244.20443961216898	77.86366626815068	39.3997471170254
LNER	40.5297069120598	106.9146166076337	35.576266390658745	19.03899919303934
LNSF	41.53530117982362	94.56962917347133	30.31371371645715	31.055109282133277
LPGY	28.616900258302643	53.93924758213611	28.748960917891214	10.24374653419909
LQJY	19.256553788294575	75.76319745601712	11.006124212334703	15.618072049289978
LRRR	50.64870221246812	143.95686762723696	42.06171418740119	30.318066839210154
LRTN	42.5973000929898	122.15707702168784	32.34951757387542	32.62684720801499
LSJW	105.78043895490019	362.3016687994018	85.93725371311554	20.824242225713725
LSKK	77.15228684111713	318.58735596042317	65.05354057676772	11.902990626394882
LTZF	107.5732522443316	321.7111852044685	96.45582757526041	20.45576310659498
LVUS	33.39455535169546	63.71337588486698	31.63293146329987	24.405593852502083
LWCK	20.904154128386313	72.80488624793705	15.28111297047645	15.473951890393858
LWDA	62.21431969605352	184.93426227441122	52.418398707256806	29.593872549404743
LYPZ	40.16673828089853	116.55669795598645	34.75111328213235	12.358551674462852
MAQO	72.99177828631157	178.59991890598275	65.92719589867849	21.738475765887383
MDJK	27.243285023624	57.13231163227468	26.04180347793087	14.1144007466518
MEKP	132.59454037748256	488.07548639398885	52.917806434805264	35.400146598254146
MFEA	21.77347546083637	45.83611624039079	18.713498046140682	22.55873165787127
MFIN	86.76256757345391	311.21772852353655	49.958967963164916	77.74076964197867
MFTM	16.727393565073694	36.02806371942824	14.453989778381167	7.31533414333048
MGVU	23.038208839125822	103.07556717530598	12.596803160390676	32.01661204785111
MHGD	30.363283676351685	75.98576206570155	26.337785067990154	7.745805152904472
MHYG	25.05185706669886	86.81718233030477	16.314075776774423	13.305003013758249
MIRS	54.320770770760255	120.05793723754732	38.15298490119872	50.698473451482144
MIXZ	27.2296152116764	49.420495824386926	23.590403280101732	19.586336571607646
MKZR	18.58823335291294	65.86442010746653	13.054526913513417	21.60789461488619
MQIV	45.83654847211916	109.10612349923473	38.09456141143703	27.995980163399988
MRKX	91.24830045102732	265.71942611985054	69.02636921352246	76.08531286328352
MROH	36.90193657059225	97.8303587844072	32.499231164882566	26.821903328240577
MTGC	42.25822005662725	111.26200391919079	26.84047539771658	48.994021759166735
MTHW	89.37053916757147	268.66075260283475	67.54608888995662	22.352497160803008
MTII	94.92779035291868	297.39873661705684	88.091183430954	22.174031991135184
MUMD	86.39616765918662	359.52135339619116	68.85696194805281	14.939518484993663
MUNP	50.222384447959335	227.39874525733438	45.54445322891748	12.930767745862385
MVRF	100.29181043264717	371.3620053548289	84.52462933616535	17.224272153203835
MVSE	35.93655830142375	78.46911374905808	33.28061135833335	26.904838076900877
MWYQ	95.28887301768933	450.79466784310944	88.84350934173813	14.104829567879987
MXFG	21.519871926937054	54.217835561595365	16.679766308229272	19.350342573266317
MYMP	31.773974583231364	89.82245370935689	26.789391975657296	16.101956416980947
MYVH	34.62240636094975	123.37615514051336	28.420332699391455	11.478138245976503
MYZV	16.48990217254663	38.75067813686739	14.209930246610181	12.525689119117166
MZLD	27.001150529543995	92.09942770832536	17.54497812850912	19.252288696938045
MZOB	32.79676572229202	79.17300442094005	28.097057228118395	19.967460621766502
NAUM	39.23060373566969	96.78538110588052	34.94849270280688	27.17534793835217
NBMW	53.19974892780362	179.40650011722994	39.740930845826675	24.334409176648844
NCVK	76.71918491880872	188.1787433951737	73.07100946075067	21.865558520160864
NDUV	25.315229750853042	84.78525383798896	13.815507710040125	16.530338036081194
NEBM	96.6099066097513	316.93065411572707	76.96014196705993	21.14917643464309
NFXV	110.04108252369403	319.94742899729533	99.29275474383076	18.209158056450306
NGRR	34.131243974263604	83.14717604474426	29.888147167338992	23.462003902101703
NGTD	56.98356882369344	172.55959008643813	36.69938558042645	37.41793682622085
NHAG	40.58438644748396	103.19728947296322	36.05637725414524	27.398088352746473
NHCM	51.85647907659572	271.29819004617707	16.739815103617747	20.948420333933335
NHIX	90.10872463626309	372.7563279399595	75.61500619595331	21.299543221614
NHUA	38.46825919392312	97.10687136095281	33.31004090591109	19.50295687921896
NIGS	27.344146983309724	78.35223709079679	22.318642477498763	16.97825400971787
NJLF	45.21566854607285	128.43087330948774	40.18075105859879	15.832554899384112
NKIN	13.703521468893394	31.22376820143568	11.18664469202862	8.420668675030376
NMDZ	19.76777137727864	77.51889588119735	13.166223767744217	17.74284846153486
NMGG	21.538569625788963	66.23335200279584	17.35045557186995	8.59691473923838
NNGU	33.76313605752695	79.6401075666996	30.123189871900358	20.414444147163398
NNOK	118.41306932650666	753.9352472327307	71.58837545089516	14.205127048149532
NOKI	37.74723210882015	82.4915407861929	28.919505554043944	33.95531692513383
NPND	12.425211753789178	24.422410003419134	11.967283133445994	8.732404205525865
NPRL	61.01532414441211	167.1005721109433	37.73907020112902	41.476449503823964
NRWZ	16.900249556147738	23.810803960274363	14.423256600811351	16.086945128922768
NRXL	13.500649662243136	24.426712460584167	12.123777497328327	8.409115294109585
NSPR	120.96861072223193	536.3935596174565	105.96631086439982	27.461412847145137
NTEO	47.580224226659595	99.77029078288797	43.705868383533335	26.91234067002649
NUZN	52.10460542294963	122.95152323018243	47.126008584944984	29.211442155468667
NVGZ	15.308175955471578	36.63354304178502	11.66114680800774	7.345476104903892
NVSO	38.73856350511603	108.33558665481728	32.970772587628666	17.205818147406546
NWMY	36.38941824134441	123.40267352270722	27.640377800968395	17.72913802830457
NWWI	37.31065781447907	106.0986717647412	24.79625128194392	36.494237685711624
NXOH	47.90884074872359	125.26274960525751	52.44157484146912	13.950316484391474
NXTS	82.56197851804072	223.1193524958615	71.20260196077786	34.20767840380753
OAGK	27.078277594628357	113.6241959942068	19.29543195951632	8.260291528986317
OBPL	44.00886112795255	108.06618343586241	42.19840844545456	10.769373670535243
OBTI	21.26285437546186	55.32937706841799	16.840133492222414	14.606314871700377
OCTM	18.1336456015734	54.527375950219714	15.620109358731133	8.563177808458839
OCWZ	81.03095382436089	311.804487834249	67.34163425895822	13.757912710629821
OCZL	41.852961647090055	106.61000294243608	32.06914863012859	22.03706589509952
ODDO	79.67581571501357	234.15295239243477	72.22064050727981	16.18186255935035
OEKO	34.35416514179707	83.68723326334037	30.308029941924996	15.470563560986193
OFTV	34.18921538637377	60.04253717774705	25.49450660473475	37.286778830448114
OHAE	12.052602298437845	31.958843679013153	8.692477529945585	12.605641686985253
OHKC	32.67443497683202	132.9671011005642	20.619332149299744	20.587455356717612
OINM	43.797396841994974	140.4801298660756	41.42856014572514	12.085788191009023
OLES	53.474331815194056	179.15006153461744	38.691276925361436	18.47777288342984
OLXF	48.2142414849762	174.5465668075599	40.65601488861426	21.0590251223086
OMDH	37.971665752702805	123.60380458539967	28.14392323295833	26.066675812868706
OMYK	60.20121130639674	179.33827343588527	42.71743984984148	44.59553478439186
ONBE	84.73114696411936	357.01567681338	67.03696407642173	21.62001148262832
ONLQ	39.023232700015264	116.59954275705233	28.126910098729155	25.966077174890806
OODC	38.47208623837017	131.21490001424618	39.96003996003996	12.275543872355387
OOSO	160.62880545476241	431.18956220928413	142.6825921836789	33.367423717898454
OOVX	31.7953355900804	91.97005608257378	27.246037653243345	20.47363389677824
OPDF	68.38146938498271	315.7910839829451	60.66911339825258	17.5736286223642
OQBM	40.48349064849767	103.8793458396511	35.43859970245813	26.356711736643735
OQHZ	18.227730066444572	55.91795438143384	14.765427294284308	12.097144004964893
OQWW	39.582144158983056	114.04776375979316	24.448437183005513	35.46921429224601
ORJE	31.71095703230931	94.95603227977564	18.11312365283643	36.94465181576594
ORKS	35.772891635661644	96.04847103877727	23.82437813955492	26.705147065713405
OSHQ	48.37171828463452	117.98784834410064	44.89496369905838	20.746048655707913
OSIP	99.72266952389849	304.62387928036947	90.34496990144154	14.663267232546588
OSMU	20.481910815266044	60.21118043084278	16.117599560768138	16.967080393497444
OUER	32.25275635436405	86.61950169178715	27.40960714105076	23.42403640764516
OVIJ	12.400489567598658	26.061961894048878	9.70727182518282	9.559154437447535
OWAS	48.18093651306791	146.94741707814322	39.988708336647534	17.09584009365264
OWFC	28.01913431584835	72.52728491434614	21.603412475034556	8.495100643774173
OXGJ	12.812520861295507	20.650178315354196	12.227601382321476	8.209454657899197
OXYP	42.70641901532542	93.79620073084327	38.267763301395554	28.942008281210043
PAWA	50.27392273979575	129.32970005986016	42.36674076226873	26.571443549925707
PAZJ	14.579570639959998	43.85231636157331	12.892422049193186	9.217795327574288
PBUU	72.09731496564525	239.4953292616552	46.90233483677804	29.17855084727217
PCGJ	55.406462202953016	195.2217620370279	43.001733193233314	21.940764970165954
PCNH	49.40620360500971	187.19796560331247	27.20263074941813	27.362146516706773
PDQH	36.587438890760716	91.20657673369529	29.691922799625036	24.105008429083174
PEZP	55.560278922387674	147.51559157849877	52.92740650125269	13.468010760739583
PHCE	53.69204445278984	140.72009743856356	48.43591371453982	17.459861717895194
PIUF	39.14822783957678	58.38783607548166	13.550692297544783	66.924321093801
PIVW	14.406687882584501	34.08969015327332	7.830276430449977	16.870370533086138
PJSX	30.94103466983934	94.56014929378865	24.681363595975952	13.934858686449818
PKMO	43.087589777241845	130.78703614133357	37.920141405430535	18.5602917496787
PKOX	13.966699206971608	35.9608657110436	8.678063286059889	13.40663376489152
PLBZ	127.35862626805068	404.70272223222275	107.13317298547113	20.2402613158947
PMTB	47.56815547354316	82.62702061200945	48.03885579473554	18.8881909680911
PNZO	64.32543800048407	159.52295349055655	41.54367638303033	63.054698580264066
POPJ	40.62160306398369	117.73045674418047	24.046359977870328	36.65942341492441
POZS	37.23691655010876	127.60071008512158	28.620433159928915	10.823215487987003
PPPZ	79.69609619224465	252.28316262172663	67.900999664158	21.06021389852029
PPQR	72.21707731269423	265.7890819408166	61.275673698243686	14.006183333540342
PQTO	12.582134128803814	32.07330577329654	8.157597950548247	8.76319807337107
PRFO	57.86065700179817	188.92115743060901	53.55792376092562	27.39978255532564
PSHB	34.10067660425222	78.17898248869761	34.79197662309736	14.590796551100466
PSJT	86.03102669354745	283.3857805059245	68.85754204245794	25.309956575345932
PSKY	41.723477083551835	119.20969391556432	25.203898902427778	45.57975881496818
PTBJ	25.599607864367403	73.78094914408976	21.631677428426187	8.740964689946063
PTFA	53.693731393554636	148.1757405442783	39.409500906820654	52.15090084716241
PTLU	57.911396528501335	174.01234608034324	48.96389487832026	20.51936498522606
PUCW	35.757703366271464	91.54150615117845	31.921198083783697	13.870395028850421
PUDI	30.296872460135084	87.71464368903968	25.69415843018088	15.723391177129852
PWSG	93.44489856502717	381.93183943324203	55.756454749908876	14.939337501896711
PXYR	22.214952531340394	67.48552648009841	18.695576826832525	13.604714698059176
PYHZ	15.394442530742324	48.492501973164956	7.038142482812325	14.3165259393664
PZRT	47.57487883031586	144.89973820518455	36.62213686099458	23.748288917230163
QACK	53.474488566521636	164.07368836366268	44.77729426017176	24.064508080291866
QAUE	48.1783827286507	130.88873854974474	43.64079330585359	20.201563760521093
QCGM	13.339506464246874	32.02578387357241	10.941250986390695	6.86230674296694
QCOU	5.014949564652228	12.948213721982532	3.191485145688316	7.07490618443696
QDVW	57.09237705764661	153.1037589112973	47.55972164864851	26.56102782484982
QEHE	22.048923443470898	78.95533759736576	12.083403009912645	26.163484714529126
QFAE	19.323644141998347	30.14537851898673	16.29532911923746	22.31541363513878
QHBI	18.59727171013954	44.325633244322894	14.77560450049495	8.693282309561699
QIAD	28.32053278374938	158.89249916782566	19.809644988359338	11.070445674001943
QICX	22.240662804076063	47.25130531730939	23.029205580460317	6.048328485890713
QIEH	88.7957658993831	259.10834234796624	80.67366834874866	27.93113522747396
QIKZ	34.56640071193347	82.09825865272435	29.472256221891374	26.45800740699699
QKMG	70.50381671018134	214.46443464792088	49.11072888789037	45.63074159475174
QKQO	43.29177323103154	98.70255829834048	30.68811897532968	25.309237230849078
QMWB	38.37484592520872	83.34512254495172	27.772778449637315	31.149499445471683
QNGJ	17.98248482522608	29.858891672812803	15.31082338509546	15.662038791561205
QNOC	71.76158719101319	227.4298300550201	65.17714999668932	12.351715834972357
QNPH	96.44541964049681	326.41735428653016	85.2316064854919	22.77681158335034
QOXT	24.502838764893315	72.70295539269782	20.90920179122162	6.693676509546342
QSKP	32.87457719577668	59.778983812626095	33.01872065581052	18.03540349706474
QSLH	40.50377771819499	97.88127387390928	35.007791516729306	28.92782173083123
QSNJ	15.104094144843371	29.596044738457447	12.978454006558739	9.753519819661784
QTJY	35.13727384722019	92.48117644369351	33.34947209572252	13.642926102689502
QURC	32.7855528600245	67.13032211474854	32.57195385881144	17.104001196013122
QUTB	51.636309183528496	135.11125509888524	45.49095887738175	27.328271096449278
QVMR	15.432697943029584	71.17748015705311	5.830742715227768	8.565251327959329
QXWF	37.81832690303593	112.15919595876397	31.2849236472001	13.881562508675977
QZXQ	31.612099212618563	82.66348951341755	30.752453776123584	21.053508406986285
QZZU	42.58250270302781	98.69800284231037	38.73681653463277	14.29509494449326
RBYC	16.32780536863151	49.8620197556761	13.254578955361746	10.08328160399802
RCAH	87.71875399147075	467.19908485609557	65.02866831313128	15.750479533621453
RCBT	21.014683609973876	26.84514279211923	16.42576881052473	30.838568630450457
RCUX	71.93993051848916	263.3525177131821	59.98260297439164	21.640038964615087
RDOO	50.45053334658933	145.2131451407078	27.64527055097482	32.34255683759655
RDYY	78.9962796773653	327.2897188732372	81.12273870365864	15.47947064973292
RFMZ	90.15421251300273	356.9735326498533	22.80859313746454	15.085935523113864
RFRB	25.410678741650376	78.88131946934385	29.055310859050383	9.481866562323994
RFSD	36.268929233022995	75.10611868686131	32.634710244287014	23.87189808998291
RGKI	62.604566580538574	235.92094157366594	35.21204357286785	33.73961452490405
RHAU	47.55732881458817	112.45385816287413	44.96210674617843	11.113514289842161
RICC	53.70820425230077	134.09422717936002	37.97252547719131	39.77216887724032
RJIM	19.97116328731936	51.62269605416942	18.802132366050724	10.682115707203945
RJNQ	91.7421080563501	218.61990371421263	91.7380208566298	27.00494665336005
RKFX	28.781571015135846	80.70762588357431	24.07285996461499	22.057749025093447
RKLL	19.433428057352806	49.237201055354646	14.675237005077632	19.59227466510844
RMMV	10.21113662599737	20.984601753592024	8.387727452586171	7.190976578989282
RMVB	34.08032486630499	236.79971238341503	28.903015510536694	13.16850862587963
RMWJ	104.43788333686304	188.9463299498518	118.28243617248323	28.188297829501067
RNBN	115.94253120016403	453.6125186770822	76.93471793280641	21.237498688843452
ROEI	44.984214380868174	346.65231827505806	27.40175986046181	16.1468579800223
ROLB	56.76388075898795	108.64083057178237	55.38392713581338	24.467365641499885
ROWR	18.586217334344827	44.28937951100357	14.975515703372775	8.397529038428456
RPPC	19.979794142012896	54.22746969780531	15.974855825888842	10.458212834538962
RQNK	6.48222816671453	20.78395412233103	3.780404997695407	6.196779938639962
RQUG	21.493385553976037	40.02832439041104	14.106667243757599	35.52005248476919
RQZP	99.66047152917126	379.50263540704293	84.08904769253833	18.734937110563106
RSCE	20.86153832204378	46.1885544762008	17.727355366866746	8.793047983994661
RSPO	78.81819905720225	192.58851291722863	75.63378664633805	39.69110588895658
RTMU	42.184426515008255	70.56993802516853	32.30694360253421	44.49205957981134
RTNA	57.82258679584434	120.67222825729102	52.19416364777153	31.26205667116162
RTTY	33.233166992433404	81.10027053826096	26.622635879199198	28.53776203912808
RUUB	43.204872740003616	169.25647024385952	29.013946745265912	31.190174019660564
RVGH	25.861852650079793	71.40271463157859	23.553117494192477	13.56948570502461
RWKR	26.819682665945738	63.36145433607654	25.9783604359415	9.999935714698976
RXEN	65.41316817393162	194.6586882150258	54.286029792585445	26.44408010378524
RZTJ	39.29776316645397	142.27815622060714	30.227029769825297	16.90989982625078
SALZ	39.44556341846118	85.56978215734931	36.40357936373915	19.40266135218533
SART	108.10262946907976	426.24034986113736	88.11466870215887	11.290737333133487
SBZH	38.708434734615714	88.32050618566062	34.28506727925907	30.094072188782622
SCAO	59.39861673682159	214.85288949824567	44.83471888397442	29.148856660661128
SCEB	19.40295869044907	49.88300168695242	14.481473881275331	7.662789742053256
SERM	46.61468377575931	163.72286534275864	35.01395240894907	16.170519599221024
SFKQ	77.22118761896492	252.49179140839294	60.19333656850666	36.00812732629533
SGTW	9.972308089792492	26.1116709126029	7.40257991298552	7.4623617131095035
SHEZ	29.488082860440546	60.39296672347533	26.161197676954945	27.72697250177502
SIBR	40.03640516460078	80.7871435790314	39.08604913640485	11.615484250889057
SIIK	24.255119839478894	46.058790847990316	15.1320284979995	45.38643923320682
SILJ	35.59038111662389	81.71771322806345	34.062324187651214	7.739869911469232
SIZE	29.68726407537549	71.23091922141887	27.668729577427477	8.680521304761266
SJAN	57.25791564304027	123.39864298145783	54.80536570087118	24.966481403694427
SJEV	33.16566706728028	91.58541396607113	25.88040091616619	15.667427393381276
SKNL	63.82420182599485	203.78621310480085	54.567612303177654	32.04703339155211
SKQD	27.926804275636698	35.967246416018355	24.621350329777773	28.998841364474572
SKYV	32.21509293051861	85.55128224772587	23.26749973264748	23.499592642888164
SLOI	32.962935769459655	64.69465951688957	30.79860790292279	24.0506623054799
SLYR	45.14363984997522	105.97436362394643	44.72537055860329	20.599108541789107
SMMC	27.402654569209346	89.90127065607092	20.367279812985814	22.457918672818284
SMUR	28.005924835027233	72.16079381765456	16.234848256789288	50.708709331063936
SNNC	46.56546836204771	124.81659956470645	38.95014668561389	22.85587979080216
SOHV	53.9443542032296	382.21858525242425	35.110304088799666	18.04988397206403
SQCF	75.17735302023779	200.946877217575	68.48939873555119	20.05368759169285
SSDU	8.44086690907338	27.979080864152017	4.425680044735644	7.4590400875715765
SUAK	37.580425042784626	65.6447960087964	39.81323706483469	9.512744699711439
SUVN	33.62957350952381	94.88198618299704	27.01287756995318	19.41947384837515
SVTS	51.98318585190655	136.67892980397963	51.30342424705137	29.778615724902995
SVVG	35.999701444431196	96.17129869179942	31.060172428328652	17.576344022015896
SWGX	109.46448619634158	422.217648899984	89.08131490244817	33.82487172663535
SWOH	36.69410119274268	76.35746178724845	35.48715104892921	20.29764287003375
SWPE	23.017434517412823	43.574883437186806	21.638443251707226	15.977754050130203
SXCE	79.35280376454932	220.2418390766296	71.48836570976694	21.545603919745805
SXML	33.85198352518473	102.00038567926987	24.54783962405417	28.64978657871313
SYHW	17.41149118184277	68.13744545728525	13.033557856874765	13.047199549088782
SZPD	42.63555314543254	122.39276019422086	31.859750607413073	45.91149947228942
SZUO	43.8503720292526	84.75645331693394	41.38694671504692	38.24358387731729
SZYG	18.601202967328362	47.01903902303656	12.704944565564917	16.346181613705944
TAGM	32.041684454202404	94.27079995859478	29.39446773984831	14.674895683642475
TAVP	42.73681713298734	97.34781610027002	31.37674587363602	38.27776718622356
TCBC	36.10970710525548	71.92210182535025	21.045987094815782	50.06302114364224
TCYS	97.45753524153757	381.6493130900422	76.61707722017312	18.58539625158067
TDTF	32.94433945053347	126.84744838300493	25.2144954689302	13.609773632104334
TEZA	21.06526120779897	80.764807612961	15.307317957721189	12.562344372742704
TFYI	26.719437278693356	72.01526053613965	15.396043986497668	26.193531368756847
TGKW	59.79644465461024	113.35959913864878	43.34913366756365	52.32290728699008
THDM	43.49604107101985	71.24080963368941	49.92002608066669	10.354756689104697
THEW	58.91520012163138	468.91154867647793	53.70764713593559	3.3506472445282256
THHD	44.86179849278289	100.79144108582233	43.833141902133114	14.114171098255017
TIUZ	33.783772189999475	86.9866036621761	31.414382036884408	11.471399974867206
TJES	46.032274693724304	135.40134445097567	35.95246334757412	28.963442608054095
TJLC	53.82208905033191	164.08882985656388	44.61788533635254	25.958243252048714
TJQY	104.24029899673842	326.57345847616216	87.6497909725952	24.150319639543063
TKEK	37.14186932952082	132.0932636292287	24.306096608385403	23.91951159882296
TLCA	41.831373546110534	74.69337083455676	39.91825616628925	25.23755638622168
TMAJ	48.9915345021058	110.40334853063246	33.27338894647562	35.13488908540136
TOKV	20.721109570983725	46.34834230716131	20.088432148091922	10.311147683550375
TORX	24.162009974781398	91.33383560729732	17.3497107099858	15.08385060538254
TOXE	11.1134144261491	28.22262713852547	6.19565560628887	10.28645591104623
TPEM	32.94907673454397	94.3827604500894	25.840965099784935	32.05863604015966
TQKZ	25.15993651089566	107.11910857736584	17.51806597900209	8.800199638814664
TRRQ	82.62939583421247	251.1185036073895	67.8921019626218	17.775055860132934
TTRG	19.020916951500283	43.75526008450708	20.53633165783981	4.709581757114813
TVCU	33.26978720594074	62.07331402889567	34.31089261131599	12.94130555266408
TVSH	46.6180840026861	66.18253142166094	52.08461467026339	12.177471324510165
TWUW	73.00061023947622	135.2531528003775	29.40097177948829	100.41260576578459
TXMP	82.42000154547713	310.2326499631522	65.7316928750953	29.56747928273492
TXVB	16.017051664785487	26.0458754686588	12.219313059214791	13.317003190027583
TZNS	62.54094506153956	233.71449804559535	48.48925297067762	5.035960354042401
TZWR	8.522240012336276	20.8496704014604	7.741588432385852	5.766662386521695
UAXP	23.79168345119415	43.43061707877636	23.476761674186566	11.610954016636244
UBLN	49.53588377561949	155.16308639641645	39.93642219690054	14.953412997838875
UCNM	46.45182268565084	124.80454021088067	37.90122522677682	24.015109198317926
UCRN	35.108098413050065	60.001421772820265	12.206764866339334	48.86415045072672
UDHA	11.061134854064592	29.811762069094325	8.299384600631862	11.9692426371952
UDUT	11.755618667092635	42.41586942144754	10.51794148220174	5.013409078782501
UEVI	12.924557980117081	23.641830057324345	10.746562451100813	10.921599686706111
UFHF	40.1335879383079	109.29171300379645	35.534234122822376	16.36240460639449
UFJN	43.98068644461679	102.88354173089205	30.42585971901584	34.29777730396033
UGJI	19.841673040279616	78.11984874850569	12.420651929525965	29.868253847574156
UGNK	118.96683697753993	453.5169722440227	30.15938747871367	29.097505741740573
UHBY	25.992918911594483	73.77652751906714	20.77713478374191	17.724238589828754
UHJR	22.010076852792277	49.719334357551624	21.29615942555489	15.515117021824095
UHLI	18.52475256152097	28.403300704539568	12.116065012163439	26.447299226642983
UJGI	49.05221021559175	84.27927760153139	49.3871724188932	19.67679579635201
UJTT	43.17181430244776	127.13678081195198	22.755158822634222	32.349241721664704
UJWU	51.36172492858141	161.3252239232749	24.71707773520948	50.903863959245584
ULKT	10.029117491225378	22.029175439952674	8.815839860268937	6.005684260038441
UMUL	40.365416319933836	130.45026699013715	30.03087629527724	23.394776414322212
UOEL	79.16123649384375	302.6376290599005	70.27603890450791	13.521404383138508
UOMY	98.46892590139085	394.7742917392763	25.45925670285653	17.967793546785273
UOYN	26.361853090107076	126.72380026573597	13.54197612198039	30.234928165694065
UPMJ	10.11178684386623	13.640997161516573	8.457761095313892	11.59837999627402
UPOG	28.333132581381737	116.34346452222393	20.907690523015997	11.79166618938494
UPZX	27.610866256415214	38.43714565756347	30.417719503125294	10.412482692501426
UQCB	66.52922733324743	171.68837765761913	58.67661584162255	32.907717065325045
URCP	45.690572186694496	111.31165357393589	35.86088826219861	27.338802517732844
URDJ	57.222531854732914	131.2493311037302	48.67488914194526	29.29349550344844
UTQR	38.673611957185436	138.85239375375144	25.82728313380965	13.793606455558985
UUHD	25.070111345280967	41.05062348547399	18.148270932671235	25.939352419772245
UUJS	15.041900646813666	37.24957469546159	11.704569425103882	6.737081645943903
UVDC	19.489209152192128	58.17414221707889	17.1519938112365	7.869478577093346
UVQL	13.164778096968794	32.185733137357985	12.632290130289848	7.5383703048516955
UWFU	29.06460070891424	91.05753608538537	23.352701724942747	18.95122706187094
UWOD	60.691111802359	148.79381375436103	41.55943390947225	52.766308572593694
UYED	40.38777856214967	116.90818274704677	34.23635298540138	18.644854083475856
UZWG	41.58311437958179	125.7244827230227	35.07114137887648	19.706517405124615
UZXL	109.23164787267476	355.95240568243764	93.66150548118924	15.14151740318195
VBHQ	150.70773939271385	480.00475433280485	135.8888658004999	16.706818720992786
VBMM	42.00257885713079	96.15930030603506	29.42039644195646	25.36636862083054
VCIN	82.57332184228655	238.36928625138182	75.17339368362371	24.146273126821637
VDAO	24.134553948984635	45.91415074125845	20.15002737624409	31.399509176093407
VDKG	21.628884070914705	50.09730138653019	19.708119789696624	12.270293292730477
VFFP	19.194028254507153	43.79090102354791	17.706024308923126	9.199980881990948
VFYZ	15.944240913681854	32.07408686411119	13.262297154201145	11.078613843835859
VGHH	12.673250078935622	32.02222425537932	10.136971457434333	11.791479476929972
VGSX	15.590998623170526	42.01441886142955	11.415971923232481	5.7845547829766515
VGVI	129.9194534208075	335.3888220315114	113.85646927158598	41.93794357440319
VHZV	31.61340500112909	90.43036441333827	24.966128789072577	17.983768941303605
VIBO	110.72671984487242	408.216305968453	25.79525245965319	21.06264793335838
VITX	49.60319951038091	116.85241811342085	33.57798971564189	41.606549898685564
VJPU	58.745372358460585	246.1591995189619	35.9947165352478	17.494769064049848
VKJD	46.42605361349451	129.47593465894101	35.71552803480624	29.137812138812535
VLNB	37.01865715356127	67.25985519604077	37.81412057402114	16.52691585320793
VMNH	10.798000107050031	13.579729989702038	11.843518827201978	5.952780381367581
VMXJ	59.3271910903611	202.76353176223137	27.843098806567774	31.313169509729974
VNMY	52.3912748334209	104.83460325286798	54.76092044080736	11.702258145746859
VQFW	38.64429466187393	101.56818494870807	35.49168910095263	21.156572971863806
VQYB	90.55848340783771	549.1443805151247	58.689726414278226	17.08221649446013
VSRH	19.25310552592133	48.78251241347743	14.004609418359179	9.622282989385644
VTLJ	51.79387419241398	132.23739152299694	48.20033894422783	26.977829412267234
